序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
678,實踐英法語電腦補習班,2004-05-25,板橋市實踐路076-004、078-004號5樓,招牌不合規定,糾正件次(列入違規紀錄),2004-06-01,0930411706
679,重慶英語補習班,2004-05-25,板橋市重慶路060-001號2樓,招牌有何嘉仁幼兒學校及何嘉仁文理學校,糾正件次(列入違規紀錄),2004-06-02,0930411706
680,小河馬文理語文電腦補習班,2004-05-25,板橋市中正路218-2號、220-2號3樓、220-3號4樓,招牌不符規定,糾正件次(列入違規紀錄),2004-06-02,0930411695
681,立翊語文補習班,2004-05-21,蘆洲市中正路202號1、2樓,"招牌不符 增設教室",糾正件次(列入違規紀錄),2004-05-28,0930404123
682,私立鄭博仁文理短期補習班,2004-05-21,蘆洲市中正路123號,"招牌不符,收據無立案日期字號",糾正件次(列入違規紀錄),2004-05-28,0930404213
683,私立慧星珠算短期補習班,2004-05-20,中和市員山路279之1號,"招牌不合規定 、收據無立案日期及退費規定、未辦理公安申報、廚房有瓦斯器具",糾正件次(列入違規紀錄),2004-05-26,0930400901
684,私立如皇文理短期補習班,2004-05-10,汐止鎮建成路56巷41號1、2樓,"招牌不合規定 私設安親班 課輔 交通車 收據無立案日期及退費規定",糾正件次(列入違規紀錄),2004-05-18,0930382001
685,漢英文理補習班,2004-05-07,泰山鄉民生路6號地下一樓,未立案招生,糾正件次(列入違規紀錄),2004-05-18,0930383190
686,方圓家政語文補習班,2004-04-19,新店市北宜路1段86巷6號1、2樓,"招牌不合 教職員及學員名冊應檢附",糾正件次(列入違規紀錄),2004-05-07,0930357448
687,實踐英法語電腦補習班,2004-04-14,板橋市實踐路076-004、078-004號5樓,招牌與立案班名不符,糾正件次(列入違規紀錄),2004-04-21,0930323393
688,私立111美語短期補習班,2004-04-14,板橋市中山路2段260號1、2樓,立案招牌不明顯、廚房有瓦斯器具,糾正件次(列入違規紀錄),2004-04-23,0930326598
689,漢東文理語文電腦補習班,2004-04-14,板橋市漢生東路175號4樓,"立案班名招牌不明顯 明顯為何嘉仁幼兒學校",糾正件次(列入違規紀錄),2004-04-23,0930326433
690,重慶英語補習班,2004-04-14,板橋市重慶路060-001號2樓,"無立案招牌 僅掛何嘉仁美日語成人兒童班",糾正件次(列入違規紀錄),2004-04-26,0930332589
691,小河馬文理語文電腦補習班,2004-04-14,板橋市中正路218-2號、220-2號3樓、220-3號4樓,立案招牌不明顯,糾正件次(列入違規紀錄),2004-04-23,0930326405
692,合嘉仁文理語文電腦補習班,2004-04-14,板橋市三民路2段110號1、2、3樓,招牌不明顯,糾正件次(列入違規紀錄),2004-04-23,0930326146
693,私立詹姆士文理短期補習班,2004-04-14,板橋市國光路4號2樓,立案招牌不明顯,糾正件次(列入違規紀錄),2004-04-23,0930326552
694,永聖珠語文珠心算補習班,2004-04-09,板橋市文聖街109、111號1樓,"招牌無立案班名,收據無立案日期 字號及退費規定 ,擅自於109,111號2樓增設教室",糾正件次(列入違規紀錄),2004-04-20,0930315360
695,大樹堡語文補習班,2004-04-06,板橋市文化路2段417巷032、034號,"班主任無身份證明文件,招牌不符",糾正件次(列入違規紀錄),2004-04-12,0930199792
696,私立輔眾珠心算、語文短期補習班,2004-03-30,台北縣板橋市實踐路93巷62號1、2、3樓,"收據無立案日期及字號 也無退費規定",糾正件次(列入違規紀錄),2004-04-16,0930300047
697,小精靈珠心算補習班,2004-03-16,板橋市永豐街47號3樓,招牌有安親課輔等字樣、且廚房有瓦斯器具,糾正件次(列入違規紀錄),2004-03-29,0930165258
698,艾爾珈文理補習班,2003-12-18,板橋市新海路72巷59號1樓、61及63號2樓,未懸掛證書，擅增安親及課輔班，收據不符,糾正件次(列入違規紀錄),2003-12-18,0920766153
