代號,補習班,班址,電話,立案文號,立案日期
62201211280001,臺南市私立艾爾斯文理短期補習班,新營區東學路80巷19號1-2樓,0961108135,南市教社字第1010923789號,2012-11-22
62201211200001,臺南市私立好老師文理短期補習班,東區崇善路128號1-2樓,(06)2607668,南市教社字第1010952636號,2012-11-08
62201210190003,臺南市私立貝絲特文理短期補習班,南區西門路一段343號1-2樓,(06)2645760,南市教社字第1010835368號,2012-10-19
62201211120002,臺南市私立宏昇文理短期補習班,北區大港街107號2樓,(06)3580186,南市教社字第1010857306號,2012-10-08
62201211190001,臺南市私立米二外語短期補習班,永康區大灣六街17號1-3樓,(06)2720896,南市教社字第1010896140號,2012-10-05
62201210110001,威爾森文教事業股份有限公司附設臺南市私立橋森文理短期補習班,永康區東橋一路378號1-2樓,(06)3025055,南市教社字第1010790731號,2012-10-04
62201210080002,臺南市私立真圓文理短期補習班,關廟區南雄路一段952號1-2樓,(06)5958054,南市教社字第1010789669號,2012-09-20
62201210030002,臺南市私立恩主文理短期補習班,永康區大橋三街218號1-2樓,(06)3023852,南市教社字第1010778182號,2012-09-19
62201211190002,臺南市私立群立文理短期補習班,麻豆區中山路179之19號1樓,(06)5715779,南市教社字第1010738072號,2012-09-05
62201210010001,臺南市私立頡恩短期補習班,將軍區長榮96號之3,"(06)7946669       0982483538",南市教社字第1010727424號,2012-09-03
62201209240001,臺南市私立窗子美術技藝短期補習班,新化區太平街105號1-2樓,(06)5986566,南市教社字第1010726492號,2012-09-03
62201210120001,臺南市私立美樂英語文理短期補習班,永康區大灣三街87號1-2樓,(06)2057699,南市教社字第1010800568號,2012-09-01
62201212100002,嶺瀚文教事業有限公司附設臺南市私立非凡文理短期補習班民德分班,北區西門路四段39號1-2樓,(06)3581812,南市教社字第1010724215號,2012-08-31
62201209040001,臺南市私立安順文理短期補習班,安南區安和路三段157號1-2樓,(06)3561368,南市社教字第1010697020號,2012-08-20
62201208100001,臺南市私立春霖文理短期補習班,歸仁區大順六街46號1-2樓,(06)2300481,南市教社字第1010626496號,2012-07-27
62201208150001,臺南市私立上璿文理技藝短期補習班,善化區樹人路32號1-2樓,(06)5858997,南市教社字第1010625528號,2012-07-27
62201207270001,臺南市私立櫻橋英日語短期補習班海安分班,北區海安路三段167號1-2樓,(06)2591521,南市教社字第1010583088號,2012-07-10
62201207270002,大山文教股份有限公司附設臺南市私立玉山文理短期補習班,中西區大埔街95-4號1-2樓,(06)2149362,南市教社字第1010582653號,2012-07-10
62201207160002,臺南市私立維思文理短期補習班,永康區大橋二街150號1-2樓,(06)3037711,南市教社字第1010560298號,2012-07-05
62201207160001,臺南市私立學園文理短期補習班,新營區公園路一段168號1-2樓,(06)6566286,南市教社字第1010560384號,2012-07-05
62201207210004,典陸教育科技股份有限公司附設臺南市私立進學文理短期補習班,新營區大同路16之6號1樓,(06)6351680,南市教社字第1010452751號,2012-06-25
62201207050002,臺南市私立領袖學院文理短期補習班,安南區郡安路五段164巷9弄26號1樓、28號1樓,(06)2500799,南市教社字第1010511403號,2012-06-20
62201207050001,臺南市私立小神童文理短期補習班,安平區建平十一街245號1-2樓,(06)2972482,南市教社字第1010511823號,2012-06-20
62201207030001,臺南市私立寶仁數理短期補習班,永康區大灣六街15號1-3樓,(06)2056218,南市教社字第1010495652號,2012-06-15
62201206130003,臺南市私立菲比文理短期補習班崇善分班,東區崇善路185號1-2樓,(06)2894188,南市教社字第1010463998號,2012-06-01
62201206130001,臺南市私立王超文理短期補習班,東區崇善路42號1-2樓、德光街60號之3(1-2樓),(06)2686366,南市教社字第1010464114號,2012-06-01
62201205310002,臺南市私立輔雋文理短期補習班,南區金華路1段486之2號1-4樓,(06)2635123,南市教社字第1010443596號,2012-05-28
62201206040001,臺南市私立致和文理短期補習班,東區裕農3街203號2-3樓,"(06)3311722 3311723",南市教社字第1010450560號,2012-05-28
62201206050001,臺南市私立楊銘文理短期補習班,安南區仁安路65號1-3樓,(06)2460518,南市教社字第1010450659號,2012-05-28
62201205220001,臺南市私立陳功文理短期補習班,永康區勝學路222號2-3樓,(06)3122668,南市教社字第1010413958號,2012-05-21
62201205310001,臺南市私立理競文理短期補習班,北區民德路78號1-2樓,(06)2225030,南市教終字第1010400047號,2012-05-16
62201205170001,臺南市私立羽豐美語短期補習班,北區和緯路二段227號1-2樓,(06)2510505,南市教社字第1010379738號,2012-05-11
62201205070001,臺南市私立奧斯登文理短期補習班,東區崇明路560號1-2樓,(06)3358822,南市教社字第1010315004號,2012-05-07
62201204240001,臺南市私立金牌文理短期補習班,東區裕文路187號1-2樓,(06)3310005,南市教社字第1010303552號,2012-04-12
62201204110001,臺南市私立百分百文理短期補習班,南區大成路二段148號1-2樓,(06)2637272,"南市教社字第1010277521 號",2012-04-11
62201204110002,臺南市私立承豐文理技藝短期補習班,永康區永忠路86號1-2樓,(06)2323767,南市教社字第1010277707號,2012-04-02
62201203210001,臺南市私立佑群文理短期補習班,麻豆區興中路175巷3-18號1-2樓,(06)5715681,南市教社字第1010208620號,2012-03-21
62201202220001,臺南市私立凱頓文理短期補習班,新市區西拉雅大道152號2樓,"(06)5853116;      0937617228",南市教社字第1010154288號,2012-02-22
62201202150001,臺南市私立鴻海文理短期補習班,安南區安和路5段84巷36弄1號1-2樓,(06)3570066,南市教社字第1010117672號,2012-02-14
62201202130001,臺南市私立藝樹技藝短期補習班,佳里區光華街133號1-2樓,(06)7233337,南市教社字第1010092704號,2012-02-06
62201202060001,臺南市私立陶樂絲文理短期補習班,永康區中山南路653巷15號1-4樓、17號1-2樓,(06)2010599,南市教社字第1010094465號,2012-02-04
62201201190001,臺南市私立水牛城文理短期補習班,善化區自立路110號1-4樓,(06)5830500,南市教社字第1010012107號,2012-01-12
62201201100001,臺南市私立莘學文理短期補習班,南區大成路2段146號1-4樓,(06)2651198,"南市教社字第1001007246 號",2012-01-10
62201112060003,高點教育科技股份有限公司附設臺南市私立高點文理短期補習班,中西區中山路166之6號5樓,(06)2235868,南市教社字第1000941969號,2011-12-06
62201112060002,臺南市私立育學苑文理短期補習班,佳里區文化路133巷12號1-2樓,(06)7236079,南市教社字第1000941907號,2011-12-06
62201112060001,臺南市私立何老師文理短期補習班,東區仁東街13號1-2樓,0953765849,南市教社字第1000941940號,2011-12-06
62201111300001,臺南市私立李冠文理短期補習班,北區北園街8巷9弄8號1樓,0931972462,南市教社字第1000886582號,2011-11-16
62201109290001,臺南市私立力學文理短期補習班,東區裕農一街184號1-2樓,(06)3363588,南市教社字第1000759419號,2011-09-29
62201109220001,臺南市私立格瑞特文理短期補習班,善化區建國路65號1-3樓,0921299211,南市教社字第1000736257號,2011-09-21
62201109190001,臺南市私立超合文理短期補習班,東區東寧路西段50號1樓及地下室1樓,(06)2350860,南市教社字第1000710829號,2011-09-16
62201108160001,臺南市私立安馨文理短期補習班,佳里區四維二街234號1-2樓,(06)7233123,南市教社字第1000620767號,2011-08-16
62201108110001,臺南市私立金太陽文理短期補習班,仁德區中正路二段1076號1-2樓,(06)2702110,南市教社字第1000604076號,2011-08-09
62201108110003,臺南市私立優能英語短期補習班和緯分班,北區和緯路五段254號1-3樓、256號1-3樓,(06)2507003,南市教社字第1000606597號,2011-08-09
62201107260002,臺南市私立慶誠文理短期補習班,安平區文平路75號1-2樓,(06)2937452,南市教社字第1000563199號,2011-07-25
62201107180001,臺南市私立魔法英語學苑文理短期補習班,西港區慶安路33巷35號1-2樓,(06)7955660,南市教社字第1000537393號,2011-07-14
62201107140001,臺南市私立功學文理短期補習班,新營區新北街29號1-2樓,(06)6572258,南市教社字第1000537007號,2011-07-14
62201107080001,臺南市私立京賀日語短期補習班,永康區中華路310號1-2樓,(06)3120606,南市教社字第1000514787號,2011-07-07
62201106220001,臺南市私立立勳文理短期補習班,新化區復興路295號1-2樓,(06)5900868,南市教社字第1000453126號,2011-06-22
62201106130001,臺南市私立楊亦數理短期補習班,安南區海佃路一段372巷31號1-2樓,0926229651,南市教社字第1000425087號,2011-06-13
62201106090001,臺南市私立睿語文理短期補習班,東區崇明路571號2樓,0929108226,南市教社字第1000417512號,2011-06-09
62201106020001,臺南市私立巨成文理短期補習班,佳里區延平路25號1-2樓,(06)7227559,南市教社字第1000399457號,2011-06-02
62201105270001,臺南市私立思慧文理短期補習班,永康區文化路198號1-2樓,(06)2315258,"南市教社字第1000383350 號",2011-05-27
62201105270002,臺南市私立貓頭鷹文理短期補習班,善化區自強路147號1-2樓,(06)5837789,南市教社字第1000379909號,2011-05-26
62201105130001,蔡澧華文教企業有限公司附設臺南市私立蔡澧華文理短期補習班,東區裕文路2號1-2樓,(06)2892288,南市教社字第1000349325號,2011-05-13
62201105060001,臺南市私立奧森英語短期補習班,東區崇道路15號1-2樓,(06)2899363,南市教社字第1000330809號,2011-05-05
62201104060001,臺南市私立珊珊音樂短期補習班,東區崇道路92號2-3樓,(06)2892698,南市教社字第1000241331號,2011-04-06
62201103230001,臺南市私立泓林文理短期補習班,新化區和平街9號1-2樓,(06)5905895,南市教社字第1000213583號,2011-03-23
62201103150001,希橙文創有限公司附設臺南市私立金民數理教室文理短期補習班,北區臨安路二段341號1-4樓,(06)3581010,南市教社字第1000193048號,2011-03-15
62201103030001,臺南市私立信翔文理短期補習班,佳里區光復路266號1-3樓,(06)7217722,南市教社字第1000144934號,2011-03-03
62201102010001,臺南市私立悅智文教文理短期補習班,安南區安富街196號1-3樓,(06)2500472,南市教社字第1000079008號,2011-02-01
62201102010002,數位地球村語文資訊有限公司附設臺南市私立中正地球村美日語短期補習班,新市區中正路152號1-2樓,(06)5999858,南市教社字第1000079473號,2011-02-01
62201101240001,臺南市私立立德文理短期補習班,東區生產路297巷52號1-2樓,(06)2891760,南市教社字第1000037633號,2011-01-19
62201101180001,臺南市私立恩慈文理短期補習班,永康區中華西街122巷49號3樓,(06)3012918,南市教社字第1000042624號,2011-01-18
62201012159001,臺南市私立葛蘭特資優文理短期補習班,新營區中正路7號1樓、7號3樓之1,(06)6377937,府教社字第0990319069號,2010-12-27
62201012230001,嶺瀚文教事業有限公司附設臺南市私立非凡文理短期補習班文元分班,北區文賢三街239號1-2樓,(06)3580199、3505066,南市教社字第09912594150號,2010-12-23
62201012239001,臺南市私立科陞美語短期補習班,麻豆區文昌路25號之8(1-2樓),(06)5711332,府教社字第0990328605號,2010-12-22
62201012200001,臺南市私立巧文文理短期補習班,安南區公學路四段387號1-3樓,(06)2452390,南市教社字第09912592570號,2010-12-22
62201012130001,臺南市私立佳學英語文理短期補習班,安南區安中路三段131號1-2樓,(06)2452199,南市教社字第09912590770號,2010-12-16
62201012089001,臺南市私立弗思特文理短期補習班,歸仁區民權北路53號1-2樓,(06)3387363,府教社字第0990311838號,2010-12-07
62201012039001,臺南市私立視界藝術技藝短期補習班,新化區正新南路203號1-2樓,(06)5900538,府教社字第0990310487號,2010-12-03
62201011240002,臺南市私立小樹的家文理短期補習班,東區勝利路8-2號1-2樓,(06)2382829,南市教社字第09912586000號,2010-11-26
62201011080001,杏薪教育科技股份有限公司附設臺南市私立維智文理短期補習班,東區裕文路96號1-3樓,(06)3318178,南市教社字第09912581470號,2010-11-10
62201011040001,臺南市私立威能文理短期補習班,安南區城安西街103號1樓,(06)2575741,南市教社字第09912580680號,2010-11-05
62201011049001,臺南市私立立陽文理短期補習班,六甲區信義街329號1-3樓,(06)6980607,府教社字第0990280255號,2010-11-03
62201011039001,臺南市私立928文理短期補習班,學甲區自強路155號1-2樓,(06)7831234,府教社字第0990278829號,2010-11-02
62201010209001,臺南市私立佳平文理技藝短期補習班永信分班,永康區復華七街91號1-2樓,(06)2010859,府教社字第0990263478號,2010-10-20
62201010150002,高點教育科技股份有限公司附設臺南市私立高點文理短期補習班成功分班,東區大學路西段53號4樓,(06)2377788,南市教社字第09912575780號,2010-10-18
62201010150001,大必佳國際文教科技股份有限公司附設臺南市私立幼必佳文理短期補習班,安平區文平路102號1-2樓,(06)2990159,南市教社字第09912575750號,2010-10-18
